step,timestamp,server_id,utilization,t_in,t_out,t_chip,power,fan_speed
40,1774114064.888794,0,0.574347648720396,104.82806447055678,163.20153848194465,177.79490698479162,6943.250066798305,0.3
41,1774114064.956813,0,0.6203962932581335,106.37265714557641,166.4068858711969,181.415443052602,7490.307963906626,0.3
42,1774114064.961021,0,0.5733114952990229,108.02610625827819,168.94811411527874,184.17861607952887,6930.940564152393,0.3
43,1774114064.96555,0,0.549751171462962,109.6983173864307,171.14302744594914,186.50420496082876,6651.043916979989,0.3
44,1774114064.96961,0,0.5347195377162524,111.34877960909647,173.11159103992796,188.55229389763582,6472.468108069078,0.3
45,1774114064.974131,0,0.43636052071309617,112.95677421099631,173.87484912013485,189.10436784741947,5303.962986071582,0.3
46,1774114065.043206,0,0.5006310185415184,114.39849405624274,175.4256077872089,190.68238621995042,6067.496500273238,0.3
47,1774114065.047208,0,0.5229432296573091,115.7875560161455,177.21875026880954,192.57654883197554,6332.565568328832,0.3
48,1774114065.051325,0,0.650971444125133,117.15933270016471,180.49581102022188,196.32993060023617,7853.540756206579,0.3
49,1774114065.056129,0,0.5915706868562397,118.6784036436114,182.95293875491325,199.0215725327387,7147.859759852127,0.3
50,1774114065.060221,0,0.4151421802397999,120.23128385164726,183.24761252980142,199.00169469933996,5051.889101248823,0.3
51,1774114065.132072,0,0.5909885857454149,121.57729744642526,185.67782241610507,201.70295365852502,7140.944398655529,0.3
52,1774114065.136601,0,0.5319437232580039,122.98348217980309,187.3353143895743,203.42327244201712,6439.491432305086,0.3
53,1774114065.140956,0,0.5079513602449237,124.3559667230696,188.67866435409462,204.75933876185087,6154.462159709694,0.3
54,1774114065.145049,0,0.6167128087349237,125.66639913266393,191.30004112683508,207.70845162537785,7446.548167770894,0.3
55,1774114065.149703,0,0.6524521193888467,127.0643878722867,194.2637438725003,211.0635828725537,7871.1311783394995,0.3
56,1774114065.222386,0,0.6445887637416002,128.572834196943,197.0373426958665,214.15346982059737,7777.714513250211,0.3
57,1774114065.227167,0,0.49637689992455136,130.15291280338926,197.96740016091258,214.92102200029342,6016.9575711036705,0.3
58,1774114065.232121,0,0.5414040833525361,131.59235418183945,199.4474690327478,216.41124774547487,6551.8805102281285,0.3
59,1774114065.236353,0,0.5957075644454118,132.9746529070761,201.5542928634008,218.69920285248196,7197.0058656114925,0.3
60,1774114065.241384,0,0.6503274520530451,134.37774181264214,204.25724440082166,221.72712004786655,7845.890130390176,0.3
61,1774114065.396848,0,0.5286279124246978,135.86325116356707,205.43168182397392,222.82378948907564,6400.099599605409,0.3
62,1774114065.402102,0,0.5537766935662682,137.25137156199347,206.90415510215655,224.3173509871973,6698.867119567267,0.3
63,1774114065.407709,0,0.47692997181573193,138.59096403974567,207.44408045441776,224.6573595580858,5785.928065170895,0.3
64,1774114065.41255,0,0.4698673290537598,139.78883580737067,207.92693522945547,224.96146008497664,5702.0238691586665,0.3
65,1774114065.418105,0,0.6390838955628562,140.86254297209578,210.4447509929867,227.84030299820944,7712.316679286731,0.3
66,1774114065.503173,0,0.6852353467441115,142.05433991897706,213.42595315642677,231.2688564657892,8260.595919320043,0.3
67,1774114065.508066,0,0.565738160905658,143.3951640590823,214.88305144040766,232.755023285739,6840.969351559217,0.3
68,1774114065.513597,0,0.6565559226451236,144.69456176001637,217.39876645628405,235.57481763035096,7919.884361024069,0.3
69,1774114065.5196,0,0.6031050075451093,146.07481837534795,219.20306531690449,237.4851270522936,7284.887489635898,0.3
70,1774114065.525352,0,0.5190021715464876,147.4452695918938,219.971537726333,238.1031047599428,6285.745797972273,0.3
71,1774114065.643493,0,0.6040102920969683,148.69503967729548,221.76640726740945,240.03424916493793,7295.642270111984,0.3
72,1774114065.647776,0,0.7033050978444335,149.95608826519577,224.70005423830997,243.3860457315885,8475.26456239187,0.3
73,1774114065.651889,0,0.5715536930330525,151.35063829605164,225.96930471146004,244.62397131531216,6910.057873232663,0.3
74,1774114065.657624,0,0.7064422451885983,152.6658218474993,228.8301271208204,247.8712034391507,8512.533872840548,0.3
75,1774114065.661627,0,0.35539868595415025,154.07173056805306,227.42026315899747,245.75739630673357,4342.136389135305,0.3
76,1774114066.054368,0,0.6449381359689188,155.0905859059837,229.57421003691815,248.19511606965173,7781.865055310755,0.3
77,1774114066.060481,0,0.5836472404386395,156.17297626603397,230.92555329317054,249.61369754995465,7053.729216411037,0.3
78,1774114066.065269,0,0.5516514968785085,157.22136375216988,231.86617566344086,250.5273786412586,6673.61978291668,0.3
79,1774114066.070391,0,0.5849046703810068,158.19692074739575,233.19125949487915,251.93984418174998,7068.667484126361,0.3
80,1774114066.075271,0,0.4106654075185815,159.1534356584898,232.4132457222026,250.7281982381308,4998.705041320748,0.3
81,1774114066.150251,0,0.5595889268756205,159.86624659236153,233.47948363040342,251.8827928899139,6767.916451282371,0.3
82,1774114066.154239,0,0.6084546864691953,160.57576481064308,235.09696090325508,253.72725992640807,7348.44167525404,0.3
83,1774114066.1582,0,0.7030118495419011,161.3422566971033,237.77983664539602,256.8892316324692,8471.780772557786,0.3
84,1774114066.162625,0,0.5357411839316113,162.27164480788542,238.36451634810277,257.3877342331571,6484.605265107542,0.3
85,1774114066.167148,0,0.5117651245552237,163.1094752013304,238.66787448558074,257.5574743066433,6199.769679716058,0.3
86,1774114066.238773,0,0.5379292326473165,163.84053099409468,239.29681113412056,258.16088116912704,6510.599283850121,0.3
87,1774114066.243361,0,0.6573643316606909,164.5178789583234,241.3386510848964,260.5438441165397,7929.488260129007,0.3
88,1774114066.248164,0,0.6084748294329438,165.30353492318136,242.7186065642146,262.0723744744729,7348.680973663373,0.3
89,1774114066.252566,0,0.5367444756175068,166.1077434041558,243.20352756030266,262.47747359933936,6496.524370335981,0.3
90,1774114066.257811,0,0.6247387692331313,166.83045024621072,244.73794896513,264.2148236448598,7541.8965784896,0.3
91,1774114066.65525,0,0.5901541287228844,167.59893493344612,245.8083429898868,265.36069500399697,7131.031049227867,0.3
92,1774114066.661586,0,0.6637364035861597,168.3552981921576,247.72541699329514,267.56794669357953,8005.188474603578,0.3
93,1774114066.666405,0,0.5237636373164843,169.19328392478639,247.90786784185195,267.58651382111833,6342.312011319834,0.3
94,1774114066.672264,0,0.5555735761388141,169.91137087723737,248.48923412272083,268.1336999340917,6720.2140845291115,0.3
95,1774114066.676982,0,0.5505164011612056,170.57275801804067,249.0065266126362,268.61496876128507,6660.134845795123,0.3
96,1774114067.067799,0,0.46086967464426454,171.1799539884509,248.4560773913034,267.77510824201653,5595.131734773862,0.3
97,1774114067.073389,0,0.6090255973714842,171.62631863148172,249.7162842689332,269.23877567829607,7355.224096773232,0.3
98,1774114067.078468,0,0.6064217856634178,172.13481157908396,250.89654670127373,270.5869804818212,7324.290813681403,0.3
99,1774114067.084724,0,0.585259372587485,172.6864174655894,251.78278501171008,271.55687689824026,7072.881346339321,0.3
100,1774114067.089996,0,0.5654562395125189,173.2420981879745,252.40793471495152,272.1993938466958,6837.620125408725,0.3
101,1774114067.500419,0,0.466597116756239,173.77289000781326,251.84647409906648,271.3648701218798,5663.173747064119,0.3
102,1774114067.506773,0,0.5504757035647908,174.15439162429135,252.32984780374693,271.8737118486108,6659.651358349714,0.3
103,1774114067.512757,0,0.5573384619287132,174.5246751226968,252.8835953889303,272.4733254554887,6741.180927713112,0.3
104,1774114067.517853,0,0.5190466487367003,174.89323402642955,252.96722987595177,272.4857288383323,6286.274186991999,0.3
105,1774114067.524028,0,0.5731962538546556,175.2094268489675,253.70322819229673,273.32667852812904,6929.571495793308,0.3
106,1774114067.934055,0,0.6209856655080622,175.5526540186865,254.98035807602895,274.83728409036456,7497.309706235779,0.3
107,1774114067.940654,0,0.7457809446423838,175.97703239752332,257.68641998526425,278.1137668821995,8979.87762235152,0.3
108,1774114067.946067,0,0.6022965665343554,176.62383775338782,258.5632320253001,279.0480805932782,7275.2832104281415,0.3
109,1774114067.952343,0,0.6095517012338091,177.25783018761211,259.50435581671024,280.06598722398473,7361.474210657652,0.3
110,1774114067.957758,0,0.5819441579426112,177.88811229353513,260.09182791872655,280.6427568250244,7033.496596358222,0.3
111,1774114068.355317,0,0.4272956595185667,178.47699019285608,258.8345738238902,278.92396973164875,5196.272435080572,0.3
112,1774114068.359934,0,0.5865147556030686,178.83151924868292,259.55532851655573,279.7362808335239,7087.795296564455,0.3
113,1774114068.365351,0,0.5940653641656366,179.20504188691075,260.34136028144286,280.6254398800759,7177.496526287763,0.3
114,1774114068.370123,0,0.7961770688114935,179.6014641932967,263.5013662040269,284.4763417067095,9578.583577480544,0.3
115,1774114068.374951,0,0.5733596887253387,180.2741500902316,263.86513152069904,284.7628768783159,6931.513102057024,0.3
116,1774114068.79635,0,0.6150958131716547,180.8741295803168,264.7303414529881,285.6943944211559,7427.338260479259,0.3
117,1774114068.801563,0,0.5870923978710656,181.46784356471915,265.2398901854908,286.1829018406837,7094.6576867082595,0.3
118,1774114068.807114,0,0.49207608070412745,182.01780633107555,264.61584763434917,285.26535796016753,5965.863838765034,0.3
119,1774114068.811919,0,0.686473477163743,182.40850402666555,266.35353923716957,287.33979803979554,8275.304908705268,0.3
120,1774114068.817392,0,0.6538645127806391,182.9223353632961,267.6280847169772,288.80452205539746,7887.910411833992,0.3
121,1774114069.18716,0,0.6573690287096495,183.48860390413404,268.89696263072614,290.24905231237415,7929.544061070636,0.3
122,1774114069.192835,0,0.5147484138904451,184.0979561288218,268.4264057261561,289.5085181254897,6235.211157018488,0.3
123,1774114069.197218,0,0.7091806834977764,184.55477265139984,270.31221064173184,291.7515701393148,8545.066519953583,0.3
124,1774114069.201749,0,0.4737938388413503,185.13974861940224,269.32060428060674,290.3658181959079,5748.670805435241,0.3
125,1774114069.206795,0,0.641043035846195,185.51980457028236,270.3885111402353,291.6056877827236,7735.591265852797,0.3
126,1774114069.278371,0,0.7759373497293733,185.95220777247556,273.01749566119975,294.7838176333808,9338.135714784956,0.3
127,1774114069.282707,0,0.5089203691844532,186.59735043074102,272.35394460829036,293.79309315267767,6165.973985911303,0.3
128,1774114069.287327,0,0.5447370420484487,187.0630846152304,272.17369335559516,293.45134554068636,6591.476059535571,0.3
129,1774114069.291474,0,0.6008516662847154,187.43166921659622,272.68634249016526,294.00001080855753,7258.117795462419,0.3
130,1774114069.295926,0,0.5503581489066036,187.79436004064618,272.58598800659365,293.78389499808054,6658.254809010451,0.3
131,1774114069.375421,0,0.46255776291547646,188.0857306583009,271.46094242322584,292.30474536445706,5615.1862234358605,0.3
132,1774114069.380083,0,0.5987303869804703,188.2066595681483,272.0224563241047,292.9764055130938,7232.916997327988,0.3
133,1774114069.38396,0,0.5038893940541032,188.36826433228302,271.43258763754466,292.1986684638601,6106.206001362745,0.3
134,1774114069.387965,0,0.633050666848618,188.43903252801795,272.41356341545986,293.40719613732034,7640.6419221615815,0.3
135,1774114069.392618,0,0.5161774368260797,188.60427840040452,271.9578768705926,292.7962764881396,6252.187949493828,0.3
136,1774114069.464386,0,0.7237378914910728,188.6926172516994,273.99760342967767,295.3238499741722,8718.006150913945,0.3
137,1774114069.468421,0,0.5278785995898752,188.987203338346,273.60814529851837,294.76338078856145,6391.197763127717,0.3
138,1774114069.47299,0,0.5667413163226401,189.19050044634258,273.7112438944191,294.84142975643823,6852.886837912964,0.3
139,1774114069.477068,0,0.6622466580813939,189.37108371756233,274.95099818944954,296.3459768074213,7987.49029800696,0.3
140,1774114069.481196,0,0.49062944630822436,189.65587649220706,274.0943273142456,295.20394001975524,5948.677822141705,0.3
141,1774114069.627715,0,0.6132336183060545,189.8003977929306,274.74889112383687,295.98601445656345,7405.215385475927,0.3
142,1774114069.632708,0,0.7040259974205549,189.99174328957258,276.45343755106063,298.06886111643263,8483.828849356192,0.3
143,1774114069.637575,0,0.4592905140679601,190.33585706639013,275.16924479305277,296.3775917247184,5576.371307127366,0.3
144,1774114069.650802,0,0.6099155177369442,190.48349766495392,275.75346113355636,297.07095200070694,7365.796350714897,0.3
145,1774114069.66084,0,0.6163176556083688,190.66982160064495,276.38885896198997,297.81861830232623,7441.853748627422,0.3
146,1774114069.736978,0,0.6602359006915494,190.89392631180112,277.5198862156062,299.1763761915575,7963.602500215607,0.3
147,1774114069.741543,0,0.49072824209093985,191.2032081902397,276.58675994148956,297.932647879302,5949.851516040366,0.3
148,1774114069.745631,0,0.4837771054875757,191.35985440924256,275.6305991224883,296.69828530079974,5867.272013192399,0.3
149,1774114069.750478,0,0.6385959421840778,191.3868088363531,276.56887563486407,297.8643923344918,7706.519793146844,0.3
150,1774114069.754929,0,0.6197509776741763,191.5109174811193,277.23568347601764,298.6668749747422,7482.641614769214,0.3
151,1774114069.827499,0,0.6158910986252969,191.68657886788276,277.82662935944563,299.3616419823364,7436.786251668527,0.3
152,1774114069.832398,0,0.6239907979475988,191.89698249422366,278.48959386605594,300.137746709014,7533.010679617474,0.3
153,1774114069.836313,0,0.5378005320259418,192.14414000439055,278.1019469053161,299.5913986305475,6509.070320468189,0.3
154,1774114069.840565,0,0.6144593872778129,192.3081095087828,278.65405717074304,300.2405440862331,7419.777520860417,0.3
155,1774114069.845359,0,0.619589637593418,192.50456270786424,279.2444943829125,300.9294773016745,7480.724894609806,0.3
156,1774114069.920069,0,0.5349815067371466,192.73223773841715,278.80636324035163,300.32489461583526,6475.580300037302,0.3
157,1774114069.924892,0,0.7517215621499576,192.8745027234338,280.9740591891772,302.99894830561306,9050.452158341495,0.3
158,1774114069.929001,0,0.6348019463325002,193.2278906054038,281.6457094567238,303.75016416955384,7661.447122430102,0.3
159,1774114069.9329,0,0.4949279650249019,193.595142619363,280.63373309790325,302.39338071753826,5999.744224495835,0.3
160,1774114069.937594,0,0.6501394400332992,193.79155519212344,281.5314027422562,303.4663646297894,7843.656547595594,0.3
161,1774114070.029797,0,0.5131011558833953,194.0524798808954,280.76172834485646,302.43904046084674,6215.641731894737,0.3
162,1774114070.036936,0,0.6610690047796495,194.18653572848703,281.7992381867716,303.7024138013428,7973.499776782236,0.3
163,1774114070.045963,0,0.6922494132448533,194.4106458343542,283.15833672165724,305.345259443483,8343.923029348858,0.3
164,1774114070.052686,0,0.5259575637211144,194.7446399305228,282.4796795508242,304.41343945589955,6368.3758570068385,0.3
165,1774114070.05917,0,0.6757799777356734,194.9494471504897,283.62818314523344,305.79786714391935,8148.266135499801,0.3
166,1774114070.268958,0,0.6294854995699011,195.24454105652313,284.1746997273892,306.4072393951057,7598.287734890425,0.3
167,1774114070.273414,0,0.6638144928345293,195.5496586079512,285.1114798163193,307.50193511841127,8006.116174874208,0.3
168,1774114070.277612,0,0.7540356115315423,195.90540774377533,287.0826840677422,309.87700314873393,9077.943064994723,0.3
169,1774114070.281635,0,0.5740299903876435,196.4154124841996,286.82631179008945,309.42903661656186,6939.4762858052045,0.3
170,1774114070.286651,0,0.5312603812596179,196.8126427711408,286.0936447247044,308.4138952130953,6431.373329364261,0.3
171,1774114070.35712,0,0.5197806765386042,197.06429574484173,285.27696351892513,307.330130462446,6294.994437278618,0.3
172,1774114070.365873,0,0.5258915443122727,197.18553275896642,284.58430194389206,306.43399424012347,6367.5915464298,0.3
173,1774114070.373896,0,0.5878568423694973,197.21152526677508,284.6680505284376,306.53218184385327,7103.739287349628,0.3
174,1774114070.385257,0,0.6228979962666411,197.24225845327473,285.16469748890324,307.14530724781036,7520.0281956476965,0.3
175,1774114070.397267,0,0.6173851778738548,197.32167286274154,285.5712601202904,307.63365693467756,7454.535913141395,0.3
176,1774114070.489033,0,0.6635225497314622,197.43189582236417,286.5077753282807,308.7767452047598,8002.647890809771,0.3
177,1774114070.496339,0,0.5950214179460014,197.6252041029153,286.5860243059187,308.8262293566696,7188.854445198496,0.3
178,1774114070.503726,0,0.7159103308484973,197.79477130928535,288.10340909606515,310.6805685427601,8625.014730480149,0.3
179,1774114070.512213,0,0.5714606224164943,198.10046066685962,287.83234662331006,310.2653181124227,6908.952194307953,0.3
180,1774114070.519978,0,0.8220584653124794,198.32583669695637,290.56352895259886,313.6229520165095,9886.054567912255,0.3
181,1774114070.755117,0,0.6459869150649522,198.80952814104327,291.0697923687179,314.13485842563654,7794.324550971633,0.3
182,1774114070.763009,0,0.5212903826103712,199.26744954786193,290.08603465647434,312.79068093362747,6312.92974541121,0.3
183,1774114070.770413,0,0.503191577895694,199.5424769680511,288.95483160684716,311.3079202665462,6097.915945400845,0.3
184,1774114070.78053,0,0.6335233463904254,199.64911948783245,289.44052339983483,311.8883743778354,7646.257355118254,0.3
185,1774114070.79001,0,0.5740681058017754,199.7906048652239,289.1986210371871,311.55062508017784,6939.9290969250915,0.3
186,1774114071.332322,0,0.6526525536822537,199.88230325709662,289.90796659364617,312.41438242778355,7873.512337745175,0.3
187,1774114071.345918,0,0.6322602374489127,200.0355643522736,290.3416648549578,312.9181899806289,7631.251620893083,0.3
188,1774114071.357294,0,0.5862166623479993,200.21026590989652,290.21148543894714,312.7117903212098,7084.253948694231,0.3
189,1774114071.369257,0,0.5210238993385498,200.34174777118113,289.3199045985282,311.56444380536493,6309.763924141971,0.3
190,1774114071.381798,0,0.4647219700182652,200.3547280645396,287.8103887445669,309.6743039145738,5640.897003816991,0.3
191,1774114071.873524,0,0.5542707492876151,200.2020140914925,287.4433247700738,309.25365243971913,6704.736501536868,0.3
192,1774114071.879746,0,0.6635186946005723,200.03498718338315,288.3875769310192,310.4757243679282,8002.602091854799,0.3
193,1774114071.887537,0,0.6093626029280567,199.99809207739446,288.63350432367963,310.7923573852509,7359.227722785313,0.3
194,1774114071.894246,0,0.4865285657271714,199.9939882899421,287.4060918268177,309.2591177110366,5899.959360838796,0.3
195,1774114071.9005,0,0.6055040986128314,199.85759877990512,287.65549691868034,309.60497145337416,7313.388691520437,0.3
196,1774114072.320783,0,0.6231042427974545,199.77095973982605,288.09612388168284,310.1774149171471,7522.478404433759,0.3
197,1774114072.326722,0,0.5162686666063949,199.74649512741877,287.2415859576101,309.1153586651579,6253.271759283972,0.3
198,1774114072.331554,0,0.6031951572709081,199.63353300863815,287.46308097600496,309.42046796784666,7285.958468378389,0.3
199,1774114072.337415,0,0.5949358096663726,199.56339320331375,287.57088338492184,309.57275593032386,7187.837418836507,0.3
200,1774114072.343279,0,0.49379529666270117,199.51662195984275,286.46900672359914,308.20710291453827,5986.28812435289,0.3
201,1774114072.760254,0,0.6196119838787966,199.3582759519736,286.9171713402733,308.8068951873482,7480.990368480103,0.3
202,1774114072.765883,0,0.6364113340144437,199.27487211222237,287.5359574962225,309.60122884222255,7680.566648091592,0.3
203,1774114072.770799,0,0.6800238959180809,199.2724040793242,288.6377977644001,310.97914618566904,8198.683883506801,0.3
204,1774114072.775768,0,0.6773037168400255,199.38971341429493,289.6501954715989,312.2153159859249,8166.368156059503,0.3
205,1774114072.781143,0,0.47279149214880717,199.59714761171708,288.1848446479821,310.3317689070484,5736.762926727829,0.3
206,1774114073.173817,0,0.5094644387651323,199.61126310367706,287.23856234563107,309.14538715611957,6172.4375325297715,0.3
207,1774114073.180746,0,0.6312254034944859,199.52051209755567,287.7882979741545,309.8552444433042,7618.957793514492,0.3
208,1774114073.185914,0,0.6308358636565703,199.5044409522112,288.3016501247785,310.50095241792036,7614.330060240055,0.3
209,1774114073.191677,0,0.630651984420159,199.54666148074176,288.7856598123168,311.09540939521054,7612.145574911489,0.3
210,1774114073.19694,0,0.9020928750067367,199.6342796373339,292.47086693268864,315.6800137565273,10836.863355080033,0.3
211,1774114073.599379,0,0.6347473648971584,200.10652553920093,292.79242804590183,315.96390367257703,7660.798694978243,0.3
212,1774114073.605111,0,0.6818745835532588,200.53489957802157,293.67437936291685,316.95924930914066,8220.670052612713,0.3
213,1774114073.610082,0,0.6663125770266016,200.9874226697154,294.3413695068838,317.6798562161759,8035.7934150760275,0.3
214,1774114073.615282,0,0.6405775355177012,201.43678251172332,294.68454809656527,317.99648949277577,7730.061121950291,0.3
215,1774114073.620839,0,0.5590572093484097,201.84842672727876,294.0578331896587,317.1101848052537,6761.599647059108,0.3
216,1774114074.021843,0,0.6489673419693444,202.12356945866009,294.5466546594379,317.65242595963235,7829.732022595811,0.3
217,1774114074.026596,0,0.519965689625565,202.4058107273706,293.4876330141926,316.2580885858981,6297.192392751712,0.3
218,1774114074.032387,0,0.5646543366201757,202.5262844397278,293.02459163303007,315.64916843135563,6828.093519047688,0.3
219,1774114074.037877,0,0.5434356988396378,202.57651638373284,292.33782114434285,314.7781473344954,6576.016102214898,0.3
220,1774114074.043365,0,0.5907378812539988,202.54397620079592,292.25037724973345,314.67697751196783,7137.966029297506,0.3
221,1774114074.433563,0,0.7779411038297501,202.50738629309916,294.39025147449394,317.3609677698426,9361.94031349743,0.3
222,1774114074.438903,0,0.426303987797098,202.70871441103424,292.2405755370719,314.6235408185813,5184.4913750295245,0.3
223,1774114074.444568,0,0.6404397843256243,202.6436062827594,292.7534291598613,315.28088487913675,7728.4246377884165,0.3
224,1774114074.44963,0,0.44696068016058954,202.6449086516659,290.93883652299945,313.01231849083285,5429.892880307803,0.3
225,1774114074.454618,0,0.5424166787787528,202.44941309009462,290.3522414792013,312.327948576478,6563.910143891583,0.3
226,1774114074.841692,0,0.673156241958534,202.2229523257071,291.3420921219416,313.62187707100026,8117.096154467384,0.3
227,1774114074.847101,0,0.5867046813252265,202.14146884168102,291.2454271819703,313.5214167670426,7090.05161414369,0.3
228,1774114074.851492,0,0.49039073580569353,202.06309390316238,290.00659480903346,311.9924700355012,5945.841941371639,0.3
229,1774114074.855974,0,0.520447330913018,201.86357461399535,289.18611468893545,311.01674970767044,6302.914291246653,0.3
230,1774114074.861549,0,0.637226045494163,201.60842319334557,289.78818626387476,311.83312703150705,7690.2454204706555,0.3
231,1774114075.251382,0,0.5183915156663637,201.46102143008918,288.93806328505667,310.8073237487985,6278.4912061164005,0.3
232,1774114075.256437,0,0.5975228382084541,201.2460899713369,289.06666975465635,311.0218147004862,7218.571317916435,0.3
233,1774114075.262508,0,0.5827619211937355,201.0809127899166,289.005447131266,310.9865807166033,7043.211623781577,0.3
234,1774114075.266951,0,0.5237886340491206,200.93663268786574,288.240787426151,310.0668261107223,6342.608972503553,0.3
235,1774114075.27242,0,0.7581991910874749,200.73356113476922,290.2952639023976,312.6856895943047,9127.406390119202,0.3
236,1774114075.343992,0,0.6309375990421637,200.78690312544884,290.72414103147764,313.2084505079848,7615.538676620905,0.3
237,1774114075.348168,0,0.40715266866697164,200.87781647333222,288.47419102370907,310.3732846613033,4956.973703763623,0.3
238,1774114075.353272,0,0.5924988267362282,200.70983301239343,288.5459271830898,310.50495072576393,7158.886061626391,0.3
239,1774114075.357276,0,0.5208144359728716,200.5776182122107,287.75623369513926,309.5508875658714,6307.275499357715,0.3
240,1774114075.361234,0,0.6475725934387211,200.3818890841971,288.5085002972472,310.54015310050977,7813.162410052007,0.3
241,1774114075.432861,0,0.5089560488047222,200.30027702608078,287.5679469163168,309.3848643888758,6166.3978598001,0.3
242,1774114075.436943,0,0.56544547452177,200.1303736947164,287.34420964591425,309.1476686337137,6837.492237318627,0.3
243,1774114075.44089,0,0.6170538035111105,199.9645493809525,287.7389857385358,309.68259482793167,7450.5991857119925,0.3
244,1774114075.445537,0,0.646905881404626,199.8691298628499,288.46194163944824,310.6101445835978,7805.241871086957,0.3
